condition,hours,seed,policy,dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
capped,0.25,110,iei_100,1.0,0.37707247749881573,2.1871628345710903,0.9462063941401949,5244,0.9914187643020596,2.7698321891685738,59,1.9661252869113444,0.528426808176689,774.6405129052123,12.648223097692792,0.019918202266329565,5199
capped,0.25,110,iei_400,1.0,0.37707247749881573,2.1871628345710903,0.9462063941401949,5244,0.9914187643020596,2.7698321891685738,59,1.9661252869113444,0.528426808176689,774.6405129052123,12.648223097692792,0.019918202266329565,5199
capped,0.25,111,iei_float,1.2619029766814127,0.40594925634295714,2.1333940011262156,0.9660551008614227,4435,0.9835400225479143,3.276888387824126,57,1.8866267406066104,0.4774954785437814,663.6893912427713,12.714724300745312,0.020201657299883657,4362
capped,0.25,111,iei_100,1.0,0.37943432406519656,2.1595073130545455,0.9539595783711313,5168,0.9905185758513931,2.812113003095975,55,1.9642739900251147,0.5237298335348801,796.2216045261273,13.118314301591118,0.019888485344972118,5119
capped,0.25,111,iei_400,1.0,0.37943432406519656,2.1595073130545455,0.9539595783711313,5168,0.9905185758513931,2.812113003095975,55,1.9642739900251147,0.5237298335348801,796.2216045261273,13.118314301591118,0.019888485344972118,5119
capped,0.25,112,iei_float,1.288828543411028,0.411579249068501,2.0125388366449783,0.9497265745885929,4525,0.9867403314917127,3.2066298342541435,59,1.8831728867614448,0.4684748378190712,743.799198705145,13.047635368566558,0.020659926599372547,4465
capped,0.25,112,iei_100,1.0,0.3700677095493813,2.2096447304542655,0.9045566333049816,5337,0.9928798950721379,2.718755855349447,59,1.9657332250416015,0.5258841349682604,812.0690893409657,13.126686805696282,0.021492814010949712,5299
capped,0.25,112,iei_400,1.0,0.3700677095493813,2.2096447304542655,0.9045566333049816,5337,0.9928798950721379,2.718755855349447,59,1.9657332250416015,0.5258841349682604,812.0690893409657,13.126686805696282,0.021492814010949712,5299
capped,0.25,113,iei_float,1.322536908707442,0.3893780176086339,2.062887677139865,0.9496788166930581,4609,0.9861141245389455,3.1497070948144934,59,1.9102399289878793,0.49264484020222443,684.4034405998859,11.912824434973821,0.026628010623623743,4545
capped,0.25,113,iei_100,1.0,0.3657271702367531,2.281219129828148,0.9611194745506499,5489,0.9918017853889597,2.644744033521589,57,2.007182071763266,0.5652626238648832,712.7115393186364,11.56279732057733,0.02548734888820192,5444
capped,0.25,113,iei_400,1.0,0.3657271702367531,2.281219129828148,0.9611194745506499,5489,0.9918017853889597,2.644744033521589,57,2.007182071763266,0.5652626238648832,712.7115393186364,11.56279732057733,0.02548734888820192,5444
capped,0.25,114,iei_float,1.3192857683286676,0.40022516183506895,2.084827100628341,0.9425001911797172,4605,0.9854505971769816,3.154831704668838,59,1.914255140793225,0.4922633698486075,709.0196699545339,12.222237281206443,0.021763917962117407,4538
capped,0.25,114,iei_100,1.0,0.36526811756787075,2.206930333685098,0.9437050125217733,5471,0.9915920307073661,2.6554560409431547,56,2.009928145139641,0.5570402441655855,804.6884010613303,12.433145224327502,0.023307563971684986,5425
capped,0.25,114,iei_400,1.0,0.36526811756787075,2.206930333685098,0.9437050125217733,5471,0.9915920307073661,2.6554560409431547,56,2.009928145139641,0.5570402441655855,804.6884010613303,12.433145224327502,0.023307563971684986,5425
capped,0.25,115,iei_float,1.28306299509619,0.429732868757259,1.9774537204550584,0.9642644809544925,4463,0.9865561281649115,3.2511763387855703,59,1.8679166698681495,0.45637458377523743,762.7954314238568,13.66793773759144,0.018145636844841162,4403
capped,0.25,115,iei_100,1.0,0.39463781749764815,2.143512432001255,0.9385210724838551,5231,0.9912062703116039,2.773848212578857,59,1.9694730155001583,0.5249715259536101,826.2013881097242,13.237783868838836,0.019947243793551506,5185
capped,0.25,115,iei_400,1.0,0.39463781749764815,2.143512432001255,0.9385210724838551,5231,0.9912062703116039,2.773848212578857,59,1.9694730155001583,0.5249715259536101,826.2013881097242,13.237783868838836,0.019947243793551506,5185
capped,0.25,116,iei_float,1.3045118454806097,0.3900057438253877,1.9749573193851242,0.9529806759955526,4532,0.9865401588702559,3.2054280670785524,58,1.8935070155452696,0.47358286672725536,754.4228377465728,12.98923763176195,0.023683942040318984,4471
capped,0.25,116,iei_100,1.0,0.3666285714285714,2.1978458717026066,0.9709664848048715,5376,0.9914434523809523,2.7021949404761907,58,1.9981861855269702,0.5468735715756494,814.5614257904759,13.22792546366266,0.022737946068276504,5330
capped,0.25,116,iei_400,1.0,0.3666285714285714,2.1978458717026066,0.9709664848048715,5376,0.9914434523809523,2.7021949404761907,58,1.9981861855269702,0.5468735715756494,814.5614257904759,13.22792546366266,0.022737946068276504,5330
capped,0.25,117,iei_float,1.3070789137139849,0.4025974025974026,2.0315445603699103,0.9715080571874612,4557,0.9857362299758613,3.1909150757077023,60,1.8936992105460408,0.4804318908510262,695.7504766798179,12.303807143251907,0.024820243270120446,4492
capped,0.25,117,iei_100,1.0,0.3550420168067227,2.1360063339116753,0.9788674398577403,5376,0.9918154761904762,2.704799107142857,58,1.9931583723797441,0.5436015874222397,815.164181476979,12.884723441944075,0.02273670761191593,5332
capped,0.25,117,iei_400,1.0,0.3550420168067227,2.1360063339116753,0.9788674398577403,5376,0.9918154761904762,2.704799107142857,58,1.9931583723797441,0.5436015874222397,815.164181476979,12.884723441944075,0.02273670761191593,5332
capped,0.25,118,iei_float,1.3170713316241893,0.3927475592747559,2.096530844596806,0.9417756788065276,4604,0.9843614248479583,3.1622502172024327,59,1.9384750849407641,0.5093570803062353,689.2541679281984,11.700641550277442,0.028980905168058402,4532
capped,0.25,118,iei_100,1.0,0.34742729306487696,2.161604267104269,0.9694266107113719,5490,0.9903460837887067,2.651912568306011,57,2.0473428141109142,0.5848748700900184,777.632915979047,11.806152604506577,0.024970182604729385,5437
capped,0.25,118,iei_400,1.0,0.34742729306487696,2.161604267104269,0.9694266107113719,5490,0.9903460837887067,2.651912568306011,57,2.0473428141109142,0.5848748700900184,777.632915979047,11.806152604506577,0.024970182604729385,5437
capped,0.25,119,iei_float,1.2834184439771703,0.40546829552065156,1.9333356817736522,0.9719268066928461,4434,0.9860171402796571,3.2731168245376634,59,1.8767853298252941,0.4601586921977191,770.4462673534931,13.55578365932417,0.016652158659601013,4372
capped,0.25,119,iei_100,1.0,0.369354457318515,2.0364143262102576,0.969285883769524,5213,0.9921350469978899,2.7840015346249762,58,1.966802088572214,0.5187860950684133,867.8174533043621,13.481871622335376,0.019369858889306202,5172
capped,0.25,119,iei_400,1.0,0.369354457318515,2.0364143262102576,0.969285883769524,5213,0.9921350469978899,2.7840015346249762,58,1.966802088572214,0.5187860950684133,867.8174533043621,13.481871622335376,0.019369858889306202,5172
refractory_0.8,0.25,100,iei_float,17.16064605765891,0.867786391042205,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919
refractory_0.8,0.25,100,iei_100,2.0,0.0,3.8736778636978255,0.9353946361405696,10090,1.0,1.4392467789890981,10,2.6051204564627017,1.1868137915130648,-221.60120494551268,-7.378869459319841,0.040777621430574174,10090
refractory_0.8,0.25,100,iei_400,62.0,0.33675038441824706,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919
refractory_0.8,0.25,101,iei_float,13.621590608173713,0.9764705882352941,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850
refractory_0.8,0.25,101,iei_100,2.0,0.0,3.6245340962090657,0.9296400840278934,10106,1.0,1.4347912131407086,8,2.6011539954895486,1.1939086754641037,-303.7179433292591,-10.817085323690023,0.04533080446084414,10106
refractory_0.8,0.25,101,iei_400,62.0,0.29518716577540105,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850
refractory_0.8,0.25,102,iei_float,15.257372888772206,0.947002606429192,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883
refractory_0.8,0.25,102,iei_100,2.0,0.0,3.714118760298437,0.9103567147919815,10141,1.0,1.4319100680406271,8,2.6124614054355018,1.1985471531602365,-259.40498890383583,-9.320933285286863,0.04168653630450625,10141
refractory_0.8,0.25,102,iei_400,62.0,0.39357218124341414,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883
refractory_0.8,0.25,103,iei_float,21.87101734005296,0.7355747387551114,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043
refractory_0.8,0.25,103,iei_100,2.0,0.0,3.902860251969472,0.9191364204785389,10347,1.0,1.4013723784671885,9,2.6644195328532714,1.250317684777909,-285.10323463485713,-10.312100047337859,0.04287988943200571,10347
refractory_0.8,0.25,103,iei_400,62.0,0.29963711767755313,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043
refractory_0.8,0.25,104,iei_float,14.47777582572031,0.9768713204373423,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869
refractory_0.8,0.25,104,iei_100,2.0,0.0,3.946096825413725,0.8872203480003759,10161,1.0,1.428205885247515,8,2.6125944874968763,1.2045701896342242,-304.19846128047845,-11.15427195844035,0.04403079273014021,10161
refractory_0.8,0.25,104,iei_400,62.0,0.3654151242728715,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869
refractory_0.8,0.25,105,iei_float,17.115766550522647,0.864516129032258,1.93714210514521,0.9466223420442517,3954,0.9957005563985837,3.669195751138088,55,1.6022098946760135,0.3330844664232063,497.5005259203677,11.839561650956107,0.022599819768960083,3937
refractory_0.8,0.25,105,iei_100,2.0,0.0,3.9961960006123274,0.9177766307293689,10163,1.0,1.4275312407753615,9,2.622498234733124,1.205674462703299,-242.68023680437523,-8.718112119895927,0.03993536897508643,10163
refractory_0.8,0.25,105,iei_400,62.0,0.27717108684347375,1.93714210514521,0.9466223420442517,3954,0.9957005563985837,3.669195751138088,55,1.6022098946760135,0.3330844664232063,497.5005259203677,11.839561650956107,0.022599819768960083,3937
refractory_0.8,0.25,106,iei_float,14.133896366675463,0.941505376344086,1.9238388035264704,0.9262590174948026,3866,0.9961200206932229,3.7519399896533887,41,1.5797911087630343,0.32180653891197253,494.24719387124765,11.985585902111184,0.0214664184453629,3851
refractory_0.8,0.25,106,iei_100,2.0,0.0,4.009108082488341,0.9078087717931931,10140,1.0,1.430473372781065,9,2.6145520897153585,1.2008752282817938,-262.09493675491535,-9.226425295551785,0.04299537995184477,10140
refractory_0.8,0.25,106,iei_400,62.0,0.4216931216931217,1.9238388035264704,0.9262590174948026,3866,0.9961200206932229,3.7519399896533887,41,1.5797911087630343,0.32180653891197253,494.24719387124765,11.985585902111184,0.0214664184453629,3851
refractory_0.8,0.25,107,iei_float,13.98565898293155,0.9472789115646258,1.8566702624330325,0.9491659175033337,3857,0.9958516982110448,3.7593984962406015,47,1.5792587669669391,0.32278559144937624,478.53844037425785,11.618153778847491,0.021878502167478442,3841
refractory_0.8,0.25,107,iei_100,2.0,0.0,4.02719112345554,0.9123816807700559,10045,1.0,1.443504230960677,12,2.592456427698915,1.1801215885037415,-259.72634182047966,-8.755977450218818,0.043958309378485994,10045
refractory_0.8,0.25,107,iei_400,62.0,0.3523809523809524,1.8566702624330325,0.9491659175033337,3857,0.9958516982110448,3.7593984962406015,47,1.5792587669669391,0.32278559144937624,478.53844037425785,11.618153778847491,0.021878502167478442,3841
refractory_0.8,0.25,108,iei_float,23.48828690689156,0.737137916126243,2.070263338600138,0.9129949124861125,4108,0.9973222979552093,3.523612463485881,44,1.6180900078930396,0.34348987398619635,485.65136588345996,11.61660810155579,0.021852568379408077,4097
refractory_0.8,0.25,108,iei_100,2.0,0.0,4.223821026037037,0.9132794640606768,10298,1.0,1.4056127403379297,10,2.656318372962387,1.2428297379440147,-285.08308930514056,-10.482799504929805,0.0418869449392808,10298
refractory_0.8,0.25,108,iei_400,62.0,0.32013520038628684,2.070263338600138,0.9129949124861125,4108,0.9973222979552093,3.523612463485881,44,1.6180900078930396,0.34348987398619635,485.65136588345996,11.61660810155579,0.021852568379408077,4097
refractory_0.8,0.25,109,iei_float,15.258608573436401,0.815006468305304,1.9897736803538089,0.9260313532146756,3904,0.9951331967213115,3.710297131147541,44,1.5962415447966283,0.32985858344479757,495.21975025250657,12.217047499646688,0.019209045068446784,3885
refractory_0.8,0.25,109,iei_100,2.0,0.0,3.625869424151069,0.9377658698814972,9988,1.0,1.4502402883460153,9,2.5825892072381844,1.1697031234327162,-249.40481264471816,-8.393838580276956,0.04304034439698223,9988
refractory_0.8,0.25,109,iei_400,62.0,0.3208137715179969,1.9897736803538089,0.9260313532146756,3904,0.9951331967213115,3.710297131147541,44,1.5962415447966283,0.32985858344479757,495.21975025250657,12.217047499646688,0.019209045068446784,3885
refractory_0.8,0.25,110,iei_float,16.775023998603718,0.7933920704845815,1.9898141109566778,0.9421973266854999,3941,0.9972088302461304,3.6774930220756152,48,1.5811042537160471,0.3267732296726833,452.44404680950265,11.303778281544945,0.022942487736244355,3930
refractory_0.8,0.25,110,iei_100,2.0,0.0,4.176724270140916,0.9010363637743799,10194,1.0,1.4217186580341377,9,2.6242424654421708,1.2152833367262232,-302.8695000683423,-10.909590269314666,0.0444493036796596,10194
refractory_0.8,0.25,110,iei_400,62.0,0.37690288713910763,1.9898141109566778,0.9421973266854999,3941,0.9972088302461304,3.6774930220756152,48,1.5811042537160471,0.3267732296726833,452.44404680950265,11.303778281544945,0.022942487736244355,3930
refractory_0.8,0.25,111,iei_float,18.21059027777778,0.8310840226382238,1.9641449092479628,0.9378070964341508,3970,0.9952141057934509,3.6503778337531485,65,1.6014135056103296,0.3383005883944237,434.23922817399114,10.55575863505217,0.026210602814164263,3951
refractory_0.8,0.25,111,iei_100,2.0,0.0,3.7493440812021235,0.9466320871125135,10249,1.0,1.4139916089374573,9,2.643095304887199,1.2283262068126302,-269.05913126072915,-9.187775477314387,0.04385073965825381,10249
refractory_0.8,0.25,111,iei_400,62.0,0.3426069036579083,1.9641449092479628,0.9378070964341508,3970,0.9952141057934509,3.6503778337531485,65,1.6014135056103296,0.3383005883944237,434.23922817399114,10.55575863505217,0.026210602814164263,3951
refractory_0.8,0.25,112,iei_float,18.01166840822013,0.8052677029360967,2.029119786804292,0.91937734163502,3979,0.9962302085951245,3.6373460668509674,50,1.5982112551431609,0.3351193091922041,454.55215471738154,10.998789280696549,0.02381266708759444,3964
refractory_0.8,0.25,112,iei_100,2.0,0.0,3.9809253720453643,0.9177480453448689,10193,1.0,1.4198960070636713,9,2.638269831222443,1.21833183506175,-227.4129281143869,-8.076034397637086,0.03982350044195182,10193
refractory_0.8,0.25,112,iei_400,62.0,0.3679718875502008,2.029119786804292,0.91937734163502,3979,0.9962302085951245,3.6373460668509674,50,1.5982112551431609,0.3351193091922041,454.55215471738154,10.998789280696549,0.02381266708759444,3964
refractory_0.8,0.25,113,iei_float,22.58610400682012,0.7436901653611836,1.9744950532429217,0.9460090989026052,4079,0.9963226280951214,3.5552831576366755,42,1.6202997108529988,0.3430349226962095,499.75016743520166,11.55022654550162,0.022106163647656496,4064
refractory_0.8,0.25,113,iei_100,2.0,0.0,4.166459913948676,0.9251365349312275,10253,1.0,1.4144152930849507,10,2.6492401350400403,1.2276029098167265,-221.19150906924267,-7.781362148272524,0.03872944038141668,10253
refractory_0.8,0.25,113,iei_400,62.0,0.3140333660451423,1.9744950532429217,0.9460090989026052,4079,0.9963226280951214,3.5552831576366755,42,1.6202997108529988,0.3430349226962095,499.75016743520166,11.55022654550162,0.022106163647656496,4064
refractory_0.8,0.25,114,iei_float,24.45621181262729,0.6596026490066225,2.0765148000988884,0.9304227691606215,4135,0.9958887545344619,3.502055622732769,58,1.6279124250689687,0.3524336581355684,440.7995212945988,10.441798735597962,0.03163585062089386,4118
refractory_0.8,0.25,114,iei_100,2.0,0.0,4.042466138416028,0.916568624170819,10313,1.0,1.4041501018132454,11,2.668009115171456,1.2454011408953929,-223.8007472553909,-8.001130217360805,0.038578033546687096,10313
refractory_0.8,0.25,114,iei_400,62.0,0.28230131643100925,2.0765148000988884,0.9304227691606215,4135,0.9958887545344619,3.502055622732769,58,1.6279124250689687,0.3524336581355684,440.7995212945988,10.441798735597962,0.03163585062089386,4118
refractory_0.8,0.25,115,iei_float,21.372661747039643,0.6950043821209465,1.9403541207424186,0.9452446451250758,4050,0.997037037037037,3.576296296296296,47,1.6159717560279905,0.33893423461513983,519.7468713799568,12.043721997485934,0.01950106793006623,4038
refractory_0.8,0.25,115,iei_100,2.0,0.0,3.6649738333049364,0.9134033510989218,10298,1.0,1.4064866964459117,8,2.67222952199168,1.2412989678795832,-164.7528020746032,-5.830526432805103,0.035343773101387255,10298
refractory_0.8,0.25,115,iei_400,62.0,0.37229862475442044,1.9403541207424186,0.9452446451250758,4050,0.997037037037037,3.576296296296296,47,1.6159717560279905,0.33893423461513983,519.7468713799568,12.043721997485934,0.01950106793006623,4038
refractory_0.8,0.25,116,iei_float,13.104300980305572,0.9459572685379137,1.9439003442216733,0.9187234315935199,3843,0.995576372625553,3.774134790528233,55,1.578042212159465,0.32291426446697313,468.50272510192616,11.507383916823438,0.028814207206116216,3826
refractory_0.8,0.25,116,iei_100,2.0,0.0,3.978674808295226,0.9086060623051042,10157,1.0,1.4279807029634735,9,2.6212322987577448,1.204938521445888,-245.92300214668455,-8.656917167667059,0.04143184957482293,10157
refractory_0.8,0.25,116,iei_400,62.0,0.3347778981581798,1.9439003442216733,0.9187234315935199,3843,0.995576372625553,3.774134790528233,55,1.578042212159465,0.32291426446697313,468.50272510192616,11.507383916823438,0.028814207206116216,3826
refractory_0.8,0.25,117,iei_float,17.65410064426258,0.857389801210026,1.9394805697690976,0.9433832948847507,3964,0.9969727547931383,3.6559031281533803,72,1.5997527762316164,0.3315805500648539,503.22281491408654,11.962228279929324,0.01962612218258658,3952
refractory_0.8,0.25,117,iei_100,2.0,0.0,3.5557083514449555,0.9359910247984802,10194,1.0,1.421620561114381,8,2.637039452554008,1.2154469748124979,-214.59386339487753,-7.58741890221015,0.039079545968461527,10194
refractory_0.8,0.25,117,iei_400,62.0,0.3162217659137577,1.9394805697690976,0.9433832948847507,3964,0.9969727547931383,3.6559031281533803,72,1.5997527762316164,0.3315805500648539,503.22281491408654,11.962228279929324,0.01962612218258658,3952
refractory_0.8,0.25,118,iei_float,19.37372779023633,0.7745614035087719,1.9859629393605807,0.9281617232469881,3993,0.995992987728525,3.6316053092912597,57,1.6064964560590784,0.3363732757843243,488.23362718332237,11.548662058951237,0.02206444177187955,3977
refractory_0.8,0.25,118,iei_100,2.0,0.0,3.5322740418707497,0.9399022648556851,10188,1.0,1.4233411857086768,8,2.6310197009079612,1.2125838949000465,-235.1339458197067,-8.267843751069886,0.04106368538865368,10188
refractory_0.8,0.25,118,iei_400,62.0,0.3150684931506849,1.9859629393605807,0.9281617232469881,3993,0.995992987728525,3.6316053092912597,57,1.6064964560590784,0.3363732757843243,488.23362718332237,11.548662058951237,0.02206444177187955,3977
refractory_0.8,0.25,119,iei_float,16.063389504933205,0.8872995231902904,1.9523474387007795,0.9607754653439666,3921,0.9959194083142056,3.7000765110941085,42,1.5829700349679054,0.3283998467217193,440.8706907210538,10.83360548566899,0.023945735085507236,3905
refractory_0.8,0.25,119,iei_100,2.0,0.0,3.8481095620688857,0.9259800583580283,10159,1.0,1.4280933162712866,10,2.6233222828104577,1.204754287805141,-229.92106249713333,-7.8661685760510505,0.041573283578329234,10159
refractory_0.8,0.25,119,iei_400,62.0,0.35331230283911674,1.9523474387007795,0.9607754653439666,3921,0.9959194083142056,3.7000765110941085,42,1.5829700349679054,0.3283998467217193,440.8706907210538,10.83360548566899,0.023945735085507236,3905
refractory_1.0,0.25,100,iei_float,1.8546746326497658,0.0,3.2988846008792883,0.8777095644447842,7858,1.0,1.8453805039450242,11,2.107153208792189,0.7806539425855579,-548.5029019599366,-17.34903762406294,0.0786098852890984,7858
refractory_1.0,0.25,100,iei_100,2.0,0.0,3.2988846008792883,0.8777095644447842,7858,1.0,1.8453805039450242,11,2.107153208792189,0.7806539425855579,-548.5029019599366,-17.34903762406294,0.0786098852890984,7858
refractory_1.0,0.25,100,iei_400,24.0,1.5619512195121952,1.3267633266055838,0.964457741949566,2115,0.9541371158392435,6.856264775413711,85,1.3455464263292374,0.21211104594557206,381.1345769754975,13.83569446530897,0.0141499547309335,2018
refractory_1.0,0.25,101,iei_float,1.8783707182767835,0.0,3.3924081598900906,0.8748688892727067,7949,1.0,1.8240030192477041,11,2.1230316635886712,0.7946146309982349,-555.3350084374513,-17.583557775892032,0.07844030127678436,7949
refractory_1.0,0.25,101,iei_100,2.0,0.0,3.3924081598900906,0.8748688892727067,7949,1.0,1.8240030192477041,11,2.1230316635886712,0.7946146309982349,-555.3350084374513,-17.583557775892032,0.07844030127678436,7949
refractory_1.0,0.25,101,iei_400,28.0,1.5450861195542047,1.266170774497033,0.9630659107985579,2150,0.9646511627906976,6.743720930232558,76,1.311020238450686,0.2001049281170078,397.79971091411113,14.295754146983557,0.011022352722053652,2074
refractory_1.0,0.25,102,iei_float,1.880611581001952,0.0,3.0456310536870594,0.9015139329024237,7980,1.0,1.8164160401002507,10,2.1331067535783657,0.7996965510261158,-521.6603454576906,-16.590043080048293,0.07471928564304209,7980
refractory_1.0,0.25,102,iei_100,2.0,0.0,3.0456310536870594,0.9015139329024237,7980,1.0,1.8164160401002507,10,2.1331067535783657,0.7996965510261158,-521.6603454576906,-16.590043080048293,0.07471928564304209,7980
refractory_1.0,0.25,102,iei_400,34.0,1.4904714142427282,1.3371813125827656,0.9456527107701284,2199,0.965893587994543,6.591632560254661,111,1.340793235254596,0.21013960359356482,404.70384326791384,14.655374953312817,0.014832156935007723,2124
refractory_1.0,0.25,103,iei_float,1.9251617129288463,0.0,3.175016759600172,0.8816018438659552,8143,1.0,1.7779688075647795,10,2.1713241743379204,0.8265404417285573,-467.33413933116907,-14.851325800563703,0.07071475026669072,8143
refractory_1.0,0.25,103,iei_100,2.0,0.0,3.175016759600172,0.8816018438659552,8143,1.0,1.7779688075647795,10,2.1713241743379204,0.8265404417285573,-467.33413933116907,-14.851325800563703,0.07071475026669072,8143
refractory_1.0,0.25,103,iei_400,41.0,0.9797225186766275,1.368068202587597,0.959748953942871,2265,0.9682119205298013,6.39205298013245,80,1.311573511180784,0.20804765259722852,344.38638056709055,12.349932074671974,0.009731012947207685,2193
refractory_1.0,0.25,104,iei_float,1.8800966962127317,0.0,3.4912757438136652,0.8929596772501208,7939,1.0,1.8284418692530546,12,2.1225638897366945,0.7916727740717509,-530.5865764314548,-16.639203255162517,0.07569228515356241,7939
refractory_1.0,0.25,104,iei_100,2.0,0.0,3.4912757438136652,0.8929596772501208,7939,1.0,1.8284418692530546,12,2.1225638897366945,0.7916727740717509,-530.5865764314548,-16.639203255162517,0.07569228515356241,7939
refractory_1.0,0.25,104,iei_400,23.0,1.6547733847637416,1.3187893563447517,0.9395294309055038,2106,0.9582146248812915,6.892687559354226,94,1.324981192273329,0.20395603208944507,393.1781454760079,14.670575109464028,0.020079454344684222,2018
refractory_1.0,0.25,105,iei_float,1.842685695750892,0.0,3.5435296917165666,0.8712947509368227,7858,1.0,1.8463985747009417,12,2.1147914896414566,0.7800019259108626,-478.6448561090667,-15.038839924557292,0.0722379462080518,7858
refractory_1.0,0.25,105,iei_100,2.0,0.0,3.5435296917165666,0.8712947509368227,7858,1.0,1.8463985747009417,12,2.1147914896414566,0.7800019259108626,-478.6448561090667,-15.038839924557292,0.0722379462080518,7858
refractory_1.0,0.25,105,iei_400,31.0,1.4871541501976284,1.3411946412084639,0.9639459896144706,2177,0.958658704639412,6.664676159853009,75,1.3511366353008771,0.2128450718174364,404.58883735870165,14.728359891828518,0.013829418805368698,2087
refractory_1.0,0.25,106,iei_float,1.892024139618333,0.0,3.2230566178907463,0.867960352079514,8040,1.0,1.8037313432835822,11,2.1480676824473672,0.8083477029389432,-482.9643543946741,-15.345947131845318,0.07014908854638402,8040
refractory_1.0,0.25,106,iei_100,2.0,0.0,3.2230566178907463,0.867960352079514,8040,1.0,1.8037313432835822,11,2.1480676824473672,0.8083477029389432,-482.9643543946741,-15.345947131845318,0.07014908854638402,8040
refractory_1.0,0.25,106,iei_400,39.0,0.9471585244267199,1.3539238080592622,0.9558135906820939,2240,0.9629464285714285,6.474107142857143,85,1.3561387543324006,0.21565220927949713,407.7246518504276,14.190443903162354,0.01189997153833866,2157
refractory_1.0,0.25,107,iei_float,1.8552470894732558,0.0,3.6236414154865435,0.8731543217130975,7897,1.0,1.8339875902241358,12,2.1234488427735965,0.7880293628041717,-485.84958004292025,-15.469070830406235,0.07196630567730378,7897
refractory_1.0,0.25,107,iei_100,2.0,0.0,3.6236414154865435,0.8731543217130975,7897,1.0,1.8339875902241358,12,2.1234488427735965,0.7880293628041717,-485.84958004292025,-15.469070830406235,0.07196630567730378,7897
refractory_1.0,0.25,107,iei_400,34.0,1.2811565304087738,1.382421761921092,0.9642329613834105,2200,0.9568181818181818,6.583181818181818,89,1.3682301902799257,0.22069464406337164,389.7979484738847,13.796844463704174,0.012098135715828517,2105
refractory_1.0,0.25,108,iei_float,1.8859364873622813,0.0,3.344931842242884,0.8966784979698059,7981,1.0,1.8174414233805287,11,2.125268509892967,0.7990057320291923,-580.5666812649646,-18.468734042609633,0.07925182538972775,7981
refractory_1.0,0.25,108,iei_100,2.0,0.0,3.344931842242884,0.8966784979698059,7981,1.0,1.8174414233805287,11,2.125268509892967,0.7990057320291923,-580.5666812649646,-18.468734042609633,0.07925182538972775,7981
refractory_1.0,0.25,108,iei_400,30.0,1.5152471083070451,1.314465980673685,0.9511607490642366,2161,0.96298010180472,6.712170291531698,75,1.3082502508572151,0.20276490166864042,365.7422941043641,13.680675722913804,0.01666155411639081,2081
refractory_1.0,0.25,109,iei_float,1.8098318240620956,0.0,3.423896853883312,0.8644556162751145,7710,1.0,1.8783398184176394,12,2.090288781007649,0.7601100324241059,-481.5293310704905,-14.962328209437297,0.07538912756028593,7710
refractory_1.0,0.25,109,iei_100,2.0,0.0,3.423896853883312,0.8644556162751145,7710,1.0,1.8783398184176394,12,2.090288781007649,0.7601100324241059,-481.5293310704905,-14.962328209437297,0.07538912756028593,7710
refractory_1.0,0.25,109,iei_400,23.0,1.4282926829268292,1.351584009980463,0.9779882182221837,2114,0.9536423841059603,6.850520340586566,87,1.3559413601213794,0.2155705661735896,381.1991720047257,13.86948492637715,0.012646807569573038,2016
refractory_1.0,0.25,110,iei_float,1.8823338472774487,0.0,3.271517714465951,0.8985250237055826,7978,1.0,1.8177488092253697,11,2.1300820885498073,0.7987988854007779,-538.2052064843954,-16.89015563884838,0.07611405299167273,7978
