condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
refractory_1.0,3.0,100,3,1.8758316952736067,2,0.7300756090730888,2.8587955460377334,0.7919811396980876,48909,0.9999795538653418,3.5544173873929132,31,1.4828911990674367,0.3302643498412179,-1835.7313549520622,-16.686410622358633,0.06744039623162656,48908,False,False
refractory_1.0,3.0,100,4,1.8758316952736067,2,0.9796914967831951,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,True,True
refractory_1.0,3.0,100,5,1.8758316952736067,2,1.1072142064372918,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,True,True
refractory_1.0,3.0,100,6,1.8758316952736067,2,1.2130192006269593,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,8,1.8758316952736067,2,1.3908871556029403,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,10,1.8758316952736067,2,1.4753217543421218,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,12,1.8758316952736067,2,1.5337833322194747,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,16,1.8758316952736067,2,1.6097810218978101,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,20,1.8758316952736067,2,1.5818962153726102,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,24,1.8758316952736067,2,1.5013760725271168,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,32,1.8758316952736067,2,1.3628006872852234,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,48,1.8758316952736067,2,1.0286337605672211,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,True,True
refractory_1.0,3.0,100,64,1.8758316952736067,2,0.8770761002158206,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,True,True
refractory_1.0,3.0,100,96,1.8758316952736067,2,0.55101643808968,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,100,128,1.8758316952736067,2,0.42568771027112606,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763,False,False
refractory_1.0,3.0,101,1,1.872670786524426,2,0.0,4.0398501615537965,0.8398915160427619,95002,1.0,1.8306877749942108,13,2.121191964309171,0.7901930053328778,-6317.494683194203,-57.5616859133185,0.07646213822408998,95002,False,False
refractory_1.0,3.0,101,2,1.872670786524426,2,0.0,4.0398501615537965,0.8398915160427619,95002,1.0,1.8306877749942108,13,2.121191964309171,0.7901930053328778,-6317.494683194203,-57.5616859133185,0.07646213822408998,95002,False,False
refractory_1.0,3.0,101,3,1.872670786524426,2,0.7269740568709641,2.8530967132636667,0.7919324001446648,48627,1.0,3.576593250663212,27,1.476920130903439,0.3277680945203033,-1885.8697745646118,-17.239189173459252,0.06686909932654839,48627,False,False
refractory_1.0,3.0,101,4,1.872670786524426,2,0.9812000626664578,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,True,True
