hours,condition,policy,n,sigma_single_mean,sigma_single_sd,sigma_single_min,sigma_single_max,tau_regression_mean,tau_regression_sd,tau_regression_min,tau_regression_max,tau_mle_mean,tau_mle_sd,tau_mle_min,tau_mle_max,ks_mean,ks_sd,ks_min,ks_max,aic_powerlaw_minus_lognormal_mean,aic_powerlaw_minus_lognormal_sd,aic_powerlaw_minus_lognormal_min,aic_powerlaw_minus_lognormal_max,signature_regression_hits,signature_regression_fraction,signature_regression_ci_low,signature_regression_ci_high,signature_mle_hits,signature_mle_fraction,signature_mle_ci_low,signature_mle_ci_high,mle_and_gof_hits,mle_and_gof_fraction,mle_and_gof_ci_low,mle_and_gof_ci_high,gof_reject_hits,gof_reject_fraction,gof_reject_ci_low,gof_reject_ci_high
3.0,capped,selected_mle,20,0.9984797966302994,0.01502574724149343,0.9636393550510036,1.0186181216383947,1.492702996524646,0.01891924304153178,1.4615334869898358,1.528860815943925,1.4716601699129985,0.010773889831713051,1.457910507102843,1.4923263382140617,0.004869616957817215,0.0016048201110769942,0.0021952517201467,0.0076083775221799,0.5732662815251388,2.2849751923395716,-2.000000000014552,5.120139830978587,20,1.0,0.8388748398148705,1.0000000000000002,20,1.0,0.8388748398148705,1.0000000000000002,14,0.7,0.4810271799475211,0.8545227559784271,6,0.3,0.14547724402157294,0.518972820052479
3.0,capped,selected_regression,20,1.003363628530523,0.010123666173763425,0.9818559185859668,1.0186181216383947,1.4911730924865947,0.019040581084913497,1.4615334869898358,1.528860815943925,1.4682421786034805,0.010592515418921655,1.448468374621596,1.4905974858438693,0.005051321457803375,0.001595312388709011,0.0021952517201467,0.0081222545607171,0.750948546798827,2.1768391204138537,-2.000000000014552,5.120139830978587,20,1.0,0.8388748398148705,1.0000000000000002,20,1.0,0.8388748398148705,1.0000000000000002,14,0.7,0.4810271799475211,0.8545227559784271,6,0.3,0.14547724402157294,0.518972820052479
3.0,homogeneous,fixed_10,20,0.15841176339484744,0.000982213119901405,0.1570125219352226,0.1602527556062333,5.395777281817647,0.19568544521335146,4.892691710660258,5.678830518836254,2.9735476577456956,0.004898628202163392,2.963462271831281,2.9798572399543186,0.04109155865167641,0.0004125808484137794,0.0404005489483608,0.0417752029988844,9596.357839665328,156.37399213264985,9331.906275203626,9856.812877949851,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,homogeneous,iei_rounded,20,0.8663924171647963,0.006045411043906018,0.853749023691747,0.8757632154634799,3.094289922790685,0.07551333684349404,2.9506335535194315,3.245454640707256,1.3965109173518389,0.003909283768144688,1.3901027551480052,1.402535781912194,0.14000063463829157,0.0009528525307172585,0.1384595277161985,0.1417270080917569,15501.451716690197,173.69368900862517,15189.021775635716,15857.82340973217,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,homogeneous,selected_mle,20,0.8663924171647963,0.006045411043906018,0.853749023691747,0.8757632154634799,3.094289922790685,0.07551333684349404,2.9506335535194315,3.245454640707256,1.3965109173518389,0.003909283768144688,1.3901027551480052,1.402535781912194,0.14000063463829157,0.0009528525307172585,0.1384595277161985,0.1417270080917569,15501.451716690197,173.69368900862517,15189.021775635716,15857.82340973217,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,homogeneous,selected_regression,20,1.5377176417740457,0.01235962903857692,1.512531328320802,1.5541822721598002,1.1007730707892927,0.01093729595705527,1.0788697275486157,1.1289417902750667,0.7478348692878116,0.005854844517998958,0.7369812123030091,0.7571509526655067,0.09790680628385554,0.002205206783971578,0.093055794543975,0.1011544004284612,2884.7656469029034,111.98283866678571,2698.3811795930524,3159.030962534074,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,mixed,fixed_10,20,0.9917394131358479,0.015432092713628078,0.9728423148016494,1.0232974910394266,1.5277746148156262,0.013771102958219537,1.5099227108078066,1.559555458302429,1.2673168772040448,0.00821663542631745,1.248673226974608,1.2807724605949762,0.06600507647436002,0.0030166433952617607,0.0599734172042216,0.071905648489318,624.0353866481958,44.79364736948862,568.0885867901889,737.2700863437858,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,mixed,iei_rounded,20,0.6429443685849157,0.03331852494613212,0.6025255059374477,0.6861938104655514,1.96288716916272,0.06792070166885751,1.8673580863051504,2.0607586336739048,1.5632915890533006,0.04111188594621939,1.5102354899438897,1.61290710378921,0.06838942860353917,0.0020993031431496964,0.0643720973887017,0.0715789756123578,1741.2501487442532,212.33906118282326,1371.9610304503149,2111.7890018176986,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,mixed,selected_mle,20,0.8682273977491188,0.012415468269366736,0.8432671081677704,0.9057672502574664,1.6525523029345977,0.013322164272373383,1.623006648477504,1.6737068589077442,1.3464164109724965,0.008565567298573691,1.329813245090827,1.3607748057288962,0.06830060330839864,0.002178400397815399,0.0638194847585492,0.0722115180574508,887.9940559588125,49.465565088621105,796.4324034198944,953.94401119127,20,1.0,0.8388748398148705,1.0000000000000002,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,mixed,selected_regression,20,0.9917394131358479,0.015432092713628078,0.9728423148016494,1.0232974910394266,1.5277746148156262,0.013771102958219537,1.5099227108078066,1.559555458302429,1.2673168772040448,0.00821663542631745,1.248673226974608,1.2807724605949762,0.06600507647436002,0.0030166433952617607,0.0599734172042216,0.071905648489318,624.0353866481958,44.79364736948862,568.0885867901889,737.2700863437858,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
