condition,hours,seed,policy,dt_ms,iei_ms,fit_min,fit_max,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,ks_iid_p,lognormal_a,lognormal_b,lognormal_bound_hit,aic_powerlaw_minus_lognormal,signature_regression,signature_mle
homogeneous,0.25,105,fixed_10,10.0,54.048918156161804,3,30,0.1558019499139744,6.862044390180856,0.9317975110372331,11371,0.0430041333216076,1.266819101222408,8,6.36300189762944,1.6110759144383424,-2.518635884879508,-0.8943185692500788,0.018171460459011635,489,0.015,-1.7424510179259398,2.986272997148924,False,3.542746146507284,False,False
homogeneous,0.25,105,selected_regression,96.0,54.048918156161804,1,30,1.4452887537993921,1.1239152936235224,0.7625961261889205,1566,0.9712643678160919,9.198595146871009,71,0.740304079208526,0.11264418732620826,-120.04382954944853,-9.819036545201332,0.09409907956663133,1521,0.005,-0.6057926846068089,0.4135198363678905,False,235.89748496929678,False,False
homogeneous,0.25,105,selected_mle,54.0,54.048918156161804,1,30,0.8509972624168948,2.530860968978732,0.8762820930807262,4089,1.0,3.5228662264612374,28,1.4104537933127563,0.3337279013867127,-629.9255032386063,-22.420486605728197,0.13632008472660373,4089,0.005,-0.3311154055398213,0.7187336369255006,False,1213.2411059578553,False,False
homogeneous,0.25,106,iei_rounded,54.0,54.38809558502113,1,30,0.8745203376822717,2.501151802968158,0.8706337150635994,4060,1.0,3.5246305418719213,25,1.4032393900853908,0.3335287848172377,-666.1163921606978,-24.1575531030264,0.14161656901835173,4060,0.005,-0.41620433725127326,0.7513265702688656,False,1298.3134755744213,False,False
homogeneous,0.25,106,iei_rounded,54.0,54.38809558502113,1,15,0.8745203376822717,1.8437327533408403,0.8635142162123541,4060,0.993103448275862,3.5246305418719213,25,1.1834717090372333,0.3336870338818504,-339.02230023250684,-16.032506398037214,0.09773807807934998,4032,0.005,-0.2998832587834238,0.6840190757453689,False,670.7489297005268,False,False
homogeneous,0.25,106,iei_rounded,54.0,54.38809558502113,1,59,0.8745203376822717,2.501151802968158,0.8706337150635994,4060,1.0,3.5246305418719213,25,1.5216143855304605,0.3336808692981875,-865.6352524277166,-28.6470737497813,0.16935579766606806,4060,0.005,-0.44283024079571365,0.7656929259439034,False,1688.7918611780697,False,False
homogeneous,0.25,106,iei_rounded,54.0,54.38809558502113,3,30,0.8745203376822717,3.332491677742515,0.9450412019887979,4060,0.5229064039408867,3.5246305418719213,25,2.3851792099292286,0.3454133071961646,-111.82225462998062,-8.203716894319339,0.07922726399558894,2123,0.005,-1.7839739292978334,1.1361199433609002,False,213.1379075523364,False,False
homogeneous,0.25,106,fixed_10,10.0,54.38809558502113,1,30,0.15586404978458593,4.623564351102803,0.9197956826404401,11323,1.0,1.2637993464629516,9,2.9815373488262207,1.566689054334382,-394.8323960549906,-17.40717023527942,0.04073915054400201,11323,0.005,0.9617361654781921,1.7923703551314631,False,785.4475310890502,False,False
homogeneous,0.25,106,fixed_10,10.0,54.38809558502113,1,15,0.15586404978458593,4.623564351102803,0.9197956826404401,11323,1.0,1.2637993464629516,9,2.957644093122889,1.566689051534933,-378.98850707234465,-17.055091228927186,0.03860711170018516,11323,0.005,0.9617835509741238,1.7923164641622564,False,753.7624793387986,False,False
homogeneous,0.25,106,fixed_10,10.0,54.38809558502113,1,59,0.15586404978458593,4.623564351102803,0.9197956826404401,11323,1.0,1.2637993464629516,9,2.988674349494639,1.566689054334382,-398.76517618875323,-17.471206847794903,0.041435722916701834,11323,0.005,0.9617360486485099,1.7923704775832061,False,793.3130900502765,False,False
homogeneous,0.25,106,fixed_10,10.0,54.38809558502113,3,30,0.15586404978458593,5.937161894359224,0.8768936812974577,11323,0.04230327651682416,1.2637993464629516,9,6.382658342129284,1.6144672608390933,-1.716916247424292,-0.529615694978313,0.015050413122342343,479,0.06,-0.6361542163067163,2.5800246159426505,False,2.3029882021836556,False,False
homogeneous,0.25,106,selected_regression,96.0,54.38809558502113,1,30,1.5267062314540059,1.1457930810853665,0.7565208483711774,1591,0.9761156505342552,8.994343180389691,85,0.7521576031867934,0.11584886655771173,-131.63932784030487,-10.49824023629004,0.09267861790905163,1553,0.005,-0.700628024135951,0.4478424440239271,False,278.2110523106676,False,False
homogeneous,0.25,106,selected_mle,54.0,54.38809558502113,1,30,0.8745203376822717,2.501151802968158,0.8706337150635994,4060,1.0,3.5246305418719213,25,1.4032393900853908,0.3335287848172377,-666.1163921606978,-24.1575531030264,0.14161656901835173,4060,0.005,-0.41620433725127326,0.7513265702688656,False,1298.3134755744213,False,False
homogeneous,0.25,107,iei_rounded,55.0,54.79763727849486,1,30,0.876750700280112,2.5247196018768405,0.8511939321160771,3993,1.0,3.575256699223641,23,1.3858306438718895,0.3279137992621487,-690.4326601586998,-25.629038471184938,0.14530837715504624,3993,0.005,-0.4950178581200931,0.7722278630726687,False,1355.3066411289947,False,False
homogeneous,0.25,107,iei_rounded,55.0,54.79763727849486,1,15,0.876750700280112,1.8322617049401217,0.8509103044616619,3993,0.9929877285249186,3.575256699223641,23,1.1606490857991698,0.32699235363077084,-352.84083303036505,-17.04171834483306,0.10039481924881122,3965,0.005,-0.3793756835486119,0.7058609522531614,False,706.3091196488349,False,False
homogeneous,0.25,107,iei_rounded,55.0,54.79763727849486,1,59,0.876750700280112,2.5247196018768405,0.8511939321160771,3993,1.0,3.575256699223641,23,1.5069732195088097,0.3280877342614529,-895.3993815262796,-30.237837884942728,0.17373922918069173,3993,0.005,-0.5209270289554581,0.7861056033227368,False,1757.1658707518,False,False
homogeneous,0.25,107,iei_rounded,55.0,54.79763727849486,3,30,0.876750700280112,3.402115708263601,0.9263673241890822,3993,0.5341848234410218,3.575256699223641,23,2.3788889442689847,0.34508514910530785,-119.9568760390264,-8.976383959826244,0.08932891495660783,2133,0.005,-2.009178821440576,1.1970829078914575,False,233.84756554448722,False,False
homogeneous,0.25,107,fixed_10,10.0,54.79763727849486,1,30,0.15465193791067516,4.472839185750311,0.9193515831499834,11347,1.0,1.2581299021767869,6,3.0017703645333587,1.583918737782318,-381.8921702244097,-17.490106808545647,0.0394465618487837,11347,0.005,0.9997836998459692,1.784365476381379,False,756.6621358025786,False,False
homogeneous,0.25,107,fixed_10,10.0,54.79763727849486,1,15,0.15465193791067516,4.472839185750311,0.9193515831499834,11347,1.0,1.2581299021767869,6,2.9786790125743483,1.5839187355629916,-366.91865459936275,-17.161959238946196,0.03741699075102778,11347,0.005,0.9998305565326162,1.7843120757572069,False,726.7177342289633,False,False
homogeneous,0.25,107,fixed_10,10.0,54.79763727849486,1,59,0.15465193791067516,4.472839185750311,0.9193515831499834,11347,1.0,1.2581299021767869,6,3.008590862931685,1.583918737782318,-385.56476444465574,-17.547102648599715,0.04010206351194501,11347,0.005,0.9997835925708275,1.7843655894422223,False,764.0073229726349,False,False
homogeneous,0.25,107,fixed_10,10.0,54.79763727849486,3,30,0.15465193791067516,7.3189436063902455,0.9682141605296285,11347,0.04089186569137217,1.2581299021767869,6,6.299611332473132,1.6025768220541456,-5.353573056708248,-2.9643141315901365,0.023146907092873703,464,0.01,-7.01373287835226,4.952271783201942,False,9.222675640531975,False,False
homogeneous,0.25,107,selected_regression,96.0,54.79763727849486,1,30,1.55895865237366,1.1609498768214646,0.7410485810980649,1569,0.9719566602931804,9.098789037603568,65,0.7404469718253086,0.11447709776785875,-134.62150747578426,-10.927979752452217,0.11013094300641324,1525,0.005,-0.6884298838607192,0.4386773204208759,False,262.682375845543,False,False
homogeneous,0.25,107,selected_mle,55.0,54.79763727849486,1,30,0.876750700280112,2.5247196018768405,0.8511939321160771,3993,1.0,3.575256699223641,23,1.3858306438718895,0.3279137992621487,-690.4326601586998,-25.629038471184938,0.14530837715504624,3993,0.005,-0.4950178581200931,0.7722278630726687,False,1355.3066411289947,False,False
